room,date,area,event_min,max_min,year,month,day
D,8/7/10 0:00,2066,390,1080,2010,August,7
D,8/8/10 0:00,2066,420,1080,2010,August,8
D,8/9/10 0:00,2066,300,1080,2010,August,9
D,8/10/10 0:00,2066,555,1080,2010,August,10
D,8/11/10 0:00,2066,525,1080,2010,August,11
D,8/12/10 0:00,2066,0,1080,2010,August,12
D,8/13/10 0:00,2066,60,1080,2010,August,13
D,8/14/10 0:00,2066,0,1080,2010,August,14
D,8/15/10 0:00,2066,0,1080,2010,August,15
D,8/16/10 0:00,2066,210,1080,2010,August,16
D,8/17/10 0:00,2066,0,1080,2010,August,17
D,8/18/10 0:00,2066,120,1080,2010,August,18
D,8/19/10 0:00,2066,0,1080,2010,August,19
D,8/20/10 0:00,2066,0,1080,2010,August,20
D,8/21/10 0:00,2066,0,1080,2010,August,21
D,8/22/10 0:00,2066,0,1080,2010,August,22
D,8/23/10 0:00,2066,0,1080,2010,August,23
D,8/24/10 0:00,2066,0,1080,2010,August,24
D,8/25/10 0:00,2066,0,1080,2010,August,25
D,8/26/10 0:00,2066,60,1080,2010,August,26
D,8/27/10 0:00,2066,0,1080,2010,August,27
D,8/28/10 0:00,2066,240,1080,2010,August,28
D,8/29/10 0:00,2066,720,1080,2010,August,29
D,8/30/10 0:00,2066,0,1080,2010,August,30
D,8/31/10 0:00,2066,0,1080,2010,August,31
D,9/1/10 0:00,2066,0,1080,2010,September,1
D,9/2/10 0:00,2066,90,1080,2010,September,2
D,9/3/10 0:00,2066,0,1080,2010,September,3
D,9/4/10 0:00,2066,0,1080,2010,September,4
D,9/5/10 0:00,2066,420,1080,2010,September,5
D,9/6/10 0:00,2066,0,1080,2010,September,6
D,9/7/10 0:00,2066,0,1080,2010,September,7
D,9/8/10 0:00,2066,480,1080,2010,September,8
D,9/9/10 0:00,2066,480,1080,2010,September,9
D,9/10/10 0:00,2066,0,1080,2010,September,10
D,9/11/10 0:00,2066,120,1080,2010,September,11
D,9/12/10 0:00,2066,90,1080,2010,September,12
D,9/13/10 0:00,2066,959,1080,2010,September,13
D,9/14/10 0:00,2066,485,1080,2010,September,14
D,9/15/10 0:00,2066,485,1080,2010,September,15
D,9/16/10 0:00,2066,600,1080,2010,September,16
D,9/17/10 0:00,2066,180,1080,2010,September,17
D,9/18/10 0:00,2066,420,1080,2010,September,18
D,9/19/10 0:00,2066,0,1080,2010,September,19
D,9/20/10 0:00,2066,1020,1080,2010,September,20
D,9/21/10 0:00,2066,780,1080,2010,September,21
D,9/22/10 0:00,2066,180,1080,2010,September,22
D,9/23/10 0:00,2066,0,1080,2010,September,23
D,9/24/10 0:00,2066,60,1080,2010,September,24
D,9/25/10 0:00,2066,180,1080,2010,September,25
D,9/26/10 0:00,2066,480,1080,2010,September,26
D,9/27/10 0:00,2066,195,1080,2010,September,27
D,9/28/10 0:00,2066,435,1080,2010,September,28
D,9/29/10 0:00,2066,540,1080,2010,September,29
D,9/30/10 0:00,2066,959,1080,2010,September,30
D,10/1/10 0:00,2066,240,1080,2010,October,1
D,10/2/10 0:00,2066,959,1080,2010,October,2
D,10/3/10 0:00,2066,0,1080,2010,October,3
D,10/4/10 0:00,2066,0,1080,2010,October,4
D,10/5/10 0:00,2066,660,1080,2010,October,5
D,10/6/10 0:00,2066,660,1080,2010,October,6
D,10/7/10 0:00,2066,30,1080,2010,October,7
D,10/8/10 0:00,2066,460,1080,2010,October,8
D,10/9/10 0:00,2066,540,1080,2010,October,9
D,10/10/10 0:00,2066,0,1080,2010,October,10
D,10/11/10 0:00,2066,0,1080,2010,October,11
D,10/12/10 0:00,2066,0,1080,2010,October,12
D,10/13/10 0:00,2066,810,1080,2010,October,13
D,10/14/10 0:00,2066,90,1080,2010,October,14
D,10/15/10 0:00,2066,90,1080,2010,October,15
D,10/16/10 0:00,2066,160,1080,2010,October,16
D,10/17/10 0:00,2066,105,1080,2010,October,17
D,10/18/10 0:00,2066,540,1080,2010,October,18
D,10/19/10 0:00,2066,360,1080,2010,October,19
D,10/20/10 0:00,2066,0,1080,2010,October,20
D,10/21/10 0:00,2066,600,1080,2010,October,21
D,10/22/10 0:00,2066,1438,1080,2010,October,22
D,10/23/10 0:00,2066,0,1080,2010,October,23
D,10/24/10 0:00,2066,420,1080,2010,October,24
D,10/25/10 0:00,2066,450,1080,2010,October,25
D,10/26/10 0:00,2066,480,1080,2010,October,26
D,10/27/10 0:00,2066,240,1080,2010,October,27
D,10/28/10 0:00,2066,1438,1080,2010,October,28
D,10/29/10 0:00,2066,2876,1080,2010,October,29
D,10/30/10 0:00,2066,1438,1080,2010,October,30
D,10/31/10 0:00,2066,1438,1080,2010,October,31
D,11/1/10 0:00,2066,0,1080,2010,November,1
D,11/2/10 0:00,2066,90,1080,2010,November,2
D,11/3/10 0:00,2066,0,1080,2010,November,3
D,11/4/10 0:00,2066,240,1080,2010,November,4
D,11/5/10 0:00,2066,0,1080,2010,November,5
D,11/6/10 0:00,2066,0,1080,2010,November,6
D,11/7/10 0:00,2066,0,1080,2010,November,7
D,11/8/10 0:00,2066,285,1080,2010,November,8
D,11/9/10 0:00,2066,210,1080,2010,November,9
D,11/10/10 0:00,2066,90,1080,2010,November,10
D,11/11/10 0:00,2066,585,1080,2010,November,11
D,11/12/10 0:00,2066,599,1080,2010,November,12
D,11/13/10 0:00,2066,1260,1080,2010,November,13
D,11/14/10 0:00,2066,0,1080,2010,November,14
D,11/15/10 0:00,2066,0,1080,2010,November,15
D,11/16/10 0:00,2066,0,1080,2010,November,16
D,11/17/10 0:00,2066,190,1080,2010,November,17
D,11/18/10 0:00,2066,840,1080,2010,November,18
D,11/19/10 0:00,2066,1410,1080,2010,November,19
D,11/20/10 0:00,2066,1410,1080,2010,November,20
D,11/21/10 0:00,2066,705,1080,2010,November,21
D,11/22/10 0:00,2066,0,1080,2010,November,22
D,11/23/10 0:00,2066,0,1080,2010,November,23
D,11/24/10 0:00,2066,0,1080,2010,November,24
D,11/25/10 0:00,2066,0,1080,2010,November,25
D,11/26/10 0:00,2066,0,1080,2010,November,26
D,11/27/10 0:00,2066,480,1080,2010,November,27
D,11/28/10 0:00,2066,0,1080,2010,November,28
D,11/29/10 0:00,2066,0,1080,2010,November,29
D,11/30/10 0:00,2066,0,1080,2010,November,30
D,12/1/10 0:00,2066,0,1080,2010,December,1
D,12/2/10 0:00,2066,630,1080,2010,December,2
D,12/3/10 0:00,2066,390,1080,2010,December,3
D,12/4/10 0:00,2066,0,1080,2010,December,4
D,12/5/10 0:00,2066,0,1080,2010,December,5
D,12/6/10 0:00,2066,719,1080,2010,December,6
D,12/7/10 0:00,2066,120,1080,2010,December,7
D,12/8/10 0:00,2066,779,1080,2010,December,8
D,12/9/10 0:00,2066,1529,1080,2010,December,9
D,12/10/10 0:00,2066,0,1080,2010,December,10
D,12/11/10 0:00,2066,540,1080,2010,December,11
D,12/12/10 0:00,2066,0,1080,2010,December,12
D,12/13/10 0:00,2066,0,1080,2010,December,13
D,12/14/10 0:00,2066,0,1080,2010,December,14
D,12/15/10 0:00,2066,0,1080,2010,December,15
D,12/16/10 0:00,2066,0,1080,2010,December,16
D,12/17/10 0:00,2066,60,1080,2010,December,17
D,12/18/10 0:00,2066,0,1080,2010,December,18
D,12/19/10 0:00,2066,0,1080,2010,December,19
D,12/20/10 0:00,2066,0,1080,2010,December,20
D,12/21/10 0:00,2066,0,1080,2010,December,21
D,12/22/10 0:00,2066,0,1080,2010,December,22
D,12/23/10 0:00,2066,0,1080,2010,December,23
D,12/24/10 0:00,2066,0,1080,2010,December,24
D,12/25/10 0:00,2066,0,1080,2010,December,25
D,12/26/10 0:00,2066,0,1080,2010,December,26
D,12/27/10 0:00,2066,0,1080,2010,December,27
D,12/28/10 0:00,2066,0,1080,2010,December,28
D,12/29/10 0:00,2066,0,1080,2010,December,29
D,12/30/10 0:00,2066,0,1080,2010,December,30
D,12/31/10 0:00,2066,120,1080,2010,December,31
D,1/1/11 0:00,2066,0,1080,2011,January,1
D,1/2/11 0:00,2066,0,1080,2011,January,2
D,1/3/11 0:00,2066,0,1080,2011,January,3
D,1/4/11 0:00,2066,0,1080,2011,January,4
D,1/5/11 0:00,2066,0,1080,2011,January,5
D,1/6/11 0:00,2066,0,1080,2011,January,6
D,1/7/11 0:00,2066,0,1080,2011,January,7
D,1/8/11 0:00,2066,0,1080,2011,January,8
D,1/9/11 0:00,2066,0,1080,2011,January,9
D,1/10/11 0:00,2066,600,1080,2011,January,10
D,1/11/11 0:00,2066,540,1080,2011,January,11
D,1/12/11 0:00,2066,540,1080,2011,January,12
D,1/13/11 0:00,2066,0,1080,2011,January,13
D,1/14/11 0:00,2066,450,1080,2011,January,14
D,1/15/11 0:00,2066,0,1080,2011,January,15
D,1/16/11 0:00,2066,0,1080,2011,January,16
D,1/17/11 0:00,2066,0,1080,2011,January,17
D,1/18/11 0:00,2066,0,1080,2011,January,18
D,1/19/11 0:00,2066,0,1080,2011,January,19
D,1/20/11 0:00,2066,0,1080,2011,January,20
D,1/21/11 0:00,2066,0,1080,2011,January,21
D,1/22/11 0:00,2066,0,1080,2011,January,22
D,1/23/11 0:00,2066,0,1080,2011,January,23
D,1/24/11 0:00,2066,0,1080,2011,January,24
D,1/25/11 0:00,2066,0,1080,2011,January,25
D,1/26/11 0:00,2066,0,1080,2011,January,26
D,1/27/11 0:00,2066,0,1080,2011,January,27
D,1/28/11 0:00,2066,0,1080,2011,January,28
D,1/29/11 0:00,2066,0,1080,2011,January,29
D,1/30/11 0:00,2066,0,1080,2011,January,30
D,1/31/11 0:00,2066,0,1080,2011,January,31
D,2/1/11 0:00,2066,0,1080,2011,February,1
D,2/2/11 0:00,2066,0,1080,2011,February,2
D,2/3/11 0:00,2066,1079,1080,2011,February,3
D,2/4/11 0:00,2066,1079,1080,2011,February,4
D,2/5/11 0:00,2066,0,1080,2011,February,5
D,2/6/11 0:00,2066,0,1080,2011,February,6
D,2/7/11 0:00,2066,0,1080,2011,February,7
D,2/8/11 0:00,2066,1019,1080,2011,February,8
D,2/9/11 0:00,2066,630,1080,2011,February,9
D,2/10/11 0:00,2066,630,1080,2011,February,10
D,2/11/11 0:00,2066,630,1080,2011,February,11
D,2/12/11 0:00,2066,0,1080,2011,February,12
D,2/13/11 0:00,2066,0,1080,2011,February,13
D,2/14/11 0:00,2066,0,1080,2011,February,14
D,2/15/11 0:00,2066,0,1080,2011,February,15
D,2/16/11 0:00,2066,0,1080,2011,February,16
D,2/17/11 0:00,2066,0,1080,2011,February,17
D,2/18/11 0:00,2066,0,1080,2011,February,18
D,2/19/11 0:00,2066,0,1080,2011,February,19
D,2/20/11 0:00,2066,0,1080,2011,February,20
D,2/21/11 0:00,2066,0,1080,2011,February,21
D,2/22/11 0:00,2066,0,1080,2011,February,22
D,2/23/11 0:00,2066,0,1080,2011,February,23
D,2/24/11 0:00,2066,75,1080,2011,February,24
D,2/25/11 0:00,2066,75,1080,2011,February,25
D,2/26/11 0:00,2066,0,1080,2011,February,26
D,2/27/11 0:00,2066,720,1080,2011,February,27
D,2/28/11 0:00,2066,0,1080,2011,February,28
D,3/1/11 0:00,2066,150,1080,2011,March,1
D,3/2/11 0:00,2066,50,1080,2011,March,2
D,3/3/11 0:00,2066,150,1080,2011,March,3
D,3/4/11 0:00,2066,480,1080,2011,March,4
D,3/5/11 0:00,2066,0,1080,2011,March,5
D,3/6/11 0:00,2066,0,1080,2011,March,6
D,3/7/11 0:00,2066,0,1080,2011,March,7
D,3/8/11 0:00,2066,0,1080,2011,March,8
D,3/9/11 0:00,2066,0,1080,2011,March,9
D,3/10/11 0:00,2066,0,1080,2011,March,10
D,3/11/11 0:00,2066,0,1080,2011,March,11
D,3/12/11 0:00,2066,0,1080,2011,March,12
D,3/13/11 0:00,2066,0,1080,2011,March,13
D,3/14/11 0:00,2066,720,1080,2011,March,14
D,3/15/11 0:00,2066,330,1080,2011,March,15
D,3/16/11 0:00,2066,0,1080,2011,March,16
D,3/17/11 0:00,2066,210,1080,2011,March,17
D,3/18/11 0:00,2066,540,1080,2011,March,18
D,3/19/11 0:00,2066,140,1080,2011,March,19
D,3/20/11 0:00,2066,0,1080,2011,March,20
D,3/21/11 0:00,2066,0,1080,2011,March,21
D,3/22/11 0:00,2066,60,1080,2011,March,22
D,3/23/11 0:00,2066,60,1080,2011,March,23
D,3/24/11 0:00,2066,30,1080,2011,March,24
D,3/25/11 0:00,2066,0,1080,2011,March,25
D,3/26/11 0:00,2066,420,1080,2011,March,26
D,3/27/11 0:00,2066,0,1080,2011,March,27
D,3/28/11 0:00,2066,480,1080,2011,March,28
D,3/29/11 0:00,2066,0,1080,2011,March,29
D,3/30/11 0:00,2066,30,1080,2011,March,30
D,3/31/11 0:00,2066,0,1080,2011,March,31
D,4/1/11 0:00,2066,90,1080,2011,April,1
D,4/2/11 0:00,2066,180,1080,2011,April,2
D,4/3/11 0:00,2066,660,1080,2011,April,3
D,4/4/11 0:00,2066,90,1080,2011,April,4
D,4/5/11 0:00,2066,0,1080,2011,April,5
D,4/6/11 0:00,2066,0,1080,2011,April,6
D,4/7/11 0:00,2066,90,1080,2011,April,7
D,4/8/11 0:00,2066,240,1080,2011,April,8
D,4/9/11 0:00,2066,210,1080,2011,April,9
D,4/10/11 0:00,2066,380,1080,2011,April,10
D,4/11/11 0:00,2066,90,1080,2011,April,11
D,4/12/11 0:00,2066,165,1080,2011,April,12
D,4/13/11 0:00,2066,300,1080,2011,April,13
D,4/14/11 0:00,2066,570,1080,2011,April,14
D,4/15/11 0:00,2066,45,1080,2011,April,15
D,4/16/11 0:00,2066,300,1080,2011,April,16
D,4/17/11 0:00,2066,0,1080,2011,April,17
D,4/18/11 0:00,2066,0,1080,2011,April,18
D,4/19/11 0:00,2066,0,1080,2011,April,19
D,4/20/11 0:00,2066,0,1080,2011,April,20
D,4/21/11 0:00,2066,0,1080,2011,April,21
D,4/22/11 0:00,2066,0,1080,2011,April,22
D,4/23/11 0:00,2066,135,1080,2011,April,23
D,4/24/11 0:00,2066,0,1080,2011,April,24
D,4/25/11 0:00,2066,0,1080,2011,April,25
D,4/26/11 0:00,2066,0,1080,2011,April,26
D,4/27/11 0:00,2066,0,1080,2011,April,27
D,4/28/11 0:00,2066,0,1080,2011,April,28
D,4/29/11 0:00,2066,90,1080,2011,April,29
D,4/30/11 0:00,2066,570,1080,2011,April,30
D,5/1/11 0:00,2066,420,1080,2011,May,1
D,5/2/11 0:00,2066,120,1080,2011,May,2
D,5/3/11 0:00,2066,120,1080,2011,May,3
D,5/4/11 0:00,2066,90,1080,2011,May,4
D,5/5/11 0:00,2066,120,1080,2011,May,5
D,5/6/11 0:00,2066,150,1080,2011,May,6
D,5/7/11 0:00,2066,0,1080,2011,May,7
D,5/8/11 0:00,2066,0,1080,2011,May,8
D,5/9/11 0:00,2066,360,1080,2011,May,9
D,5/10/11 0:00,2066,135,1080,2011,May,10
D,5/11/11 0:00,2066,180,1080,2011,May,11
D,5/12/11 0:00,2066,90,1080,2011,May,12
D,5/13/11 0:00,2066,540,1080,2011,May,13
D,5/14/11 0:00,2066,180,1080,2011,May,14
D,5/15/11 0:00,2066,360,1080,2011,May,15
D,5/16/11 0:00,2066,0,1080,2011,May,16
D,5/17/11 0:00,2066,0,1080,2011,May,17
D,5/18/11 0:00,2066,330,1080,2011,May,18
D,5/19/11 0:00,2066,135,1080,2011,May,19
D,5/20/11 0:00,2066,0,1080,2011,May,20
D,5/21/11 0:00,2066,0,1080,2011,May,21
D,5/22/11 0:00,2066,0,1080,2011,May,22
D,5/23/11 0:00,2066,0,1080,2011,May,23
D,5/24/11 0:00,2066,0,1080,2011,May,24
D,5/25/11 0:00,2066,0,1080,2011,May,25
D,5/26/11 0:00,2066,1079,1080,2011,May,26
D,5/27/11 0:00,2066,0,1080,2011,May,27
D,5/28/11 0:00,2066,540,1080,2011,May,28
D,5/29/11 0:00,2066,600,1080,2011,May,29
D,5/30/11 0:00,2066,0,1080,2011,May,30
D,5/31/11 0:00,2066,180,1080,2011,May,31
D,6/1/11 0:00,2066,0,1080,2011,June,1
D,6/2/11 0:00,2066,0,1080,2011,June,2
D,6/3/11 0:00,2066,0,1080,2011,June,3
D,6/4/11 0:00,2066,0,1080,2011,June,4
D,6/5/11 0:00,2066,0,1080,2011,June,5
D,6/6/11 0:00,2066,60,1080,2011,June,6
D,6/7/11 0:00,2066,0,1080,2011,June,7
D,6/8/11 0:00,2066,0,1080,2011,June,8
D,6/9/11 0:00,2066,150,1080,2011,June,9
D,6/10/11 0:00,2066,0,1080,2011,June,10
D,6/11/11 0:00,2066,0,1080,2011,June,11
D,6/12/11 0:00,2066,0,1080,2011,June,12
D,6/13/11 0:00,2066,0,1080,2011,June,13
D,6/14/11 0:00,2066,570,1080,2011,June,14
D,6/15/11 0:00,2066,899,1080,2011,June,15
D,6/16/11 0:00,2066,120,1080,2011,June,16
D,6/17/11 0:00,2066,60,1080,2011,June,17
D,6/18/11 0:00,2066,598,1080,2011,June,18
D,6/19/11 0:00,2066,0,1080,2011,June,19
D,6/20/11 0:00,2066,0,1080,2011,June,20
D,6/21/11 0:00,2066,0,1080,2011,June,21
D,6/22/11 0:00,2066,0,1080,2011,June,22
D,6/23/11 0:00,2066,0,1080,2011,June,23
D,6/24/11 0:00,2066,0,1080,2011,June,24
D,6/25/11 0:00,2066,240,1080,2011,June,25
D,6/26/11 0:00,2066,0,1080,2011,June,26
D,6/27/11 0:00,2066,0,1080,2011,June,27
D,6/28/11 0:00,2066,0,1080,2011,June,28
D,6/29/11 0:00,2066,0,1080,2011,June,29
D,6/30/11 0:00,2066,60,1080,2011,June,30
D,7/1/11 0:00,2066,0,1080,2011,July,1
D,7/2/11 0:00,2066,0,1080,2011,July,2
D,7/3/11 0:00,2066,0,1080,2011,July,3
D,7/4/11 0:00,2066,0,1080,2011,July,4
D,7/5/11 0:00,2066,0,1080,2011,July,5
D,7/6/11 0:00,2066,0,1080,2011,July,6
D,7/7/11 0:00,2066,0,1080,2011,July,7
D,7/8/11 0:00,2066,0,1080,2011,July,8
D,7/9/11 0:00,2066,0,1080,2011,July,9
D,7/10/11 0:00,2066,360,1080,2011,July,10
D,7/11/11 0:00,2066,0,1080,2011,July,11
D,7/12/11 0:00,2066,60,1080,2011,July,12
D,7/13/11 0:00,2066,479,1080,2011,July,13
D,7/14/11 0:00,2066,0,1080,2011,July,14
D,7/15/11 0:00,2066,0,1080,2011,July,15
D,7/16/11 0:00,2066,0,1080,2011,July,16
D,7/17/11 0:00,2066,0,1080,2011,July,17
D,7/18/11 0:00,2066,0,1080,2011,July,18
D,7/19/11 0:00,2066,60,1080,2011,July,19
D,7/20/11 0:00,2066,240,1080,2011,July,20
D,7/21/11 0:00,2066,30,1080,2011,July,21
D,7/22/11 0:00,2066,240,1080,2011,July,22
D,7/23/11 0:00,2066,0,1080,2011,July,23
D,7/24/11 0:00,2066,0,1080,2011,July,24
D,7/25/11 0:00,2066,0,1080,2011,July,25
D,7/26/11 0:00,2066,480,1080,2011,July,26
D,7/27/11 0:00,2066,0,1080,2011,July,27
D,7/28/11 0:00,2066,0,1080,2011,July,28
D,7/29/11 0:00,2066,120,1080,2011,July,29
D,7/30/11 0:00,2066,0,1080,2011,July,30
D,7/31/11 0:00,2066,0,1080,2011,July,31
D,8/1/11 0:00,2066,135,1080,2011,August,1
D,8/2/11 0:00,2066,0,1080,2011,August,2
D,8/3/11 0:00,2066,0,1080,2011,August,3
D,8/4/11 0:00,2066,0,1080,2011,August,4
D,8/5/11 0:00,2066,0,1080,2011,August,5
D,8/6/11 0:00,2066,0,1080,2011,August,6
D,8/7/11 0:00,2066,0,1080,2011,August,7
D,8/8/11 0:00,2066,0,1080,2011,August,8
D,8/9/11 0:00,2066,0,1080,2011,August,9
D,8/10/11 0:00,2066,0,1080,2011,August,10
D,8/11/11 0:00,2066,0,1080,2011,August,11
D,8/12/11 0:00,2066,600,1080,2011,August,12
D,8/13/11 0:00,2066,600,1080,2011,August,13
D,8/14/11 0:00,2066,299,1080,2011,August,14
D,8/15/11 0:00,2066,0,1080,2011,August,15
D,8/16/11 0:00,2066,0,1080,2011,August,16
D,8/17/11 0:00,2066,0,1080,2011,August,17
D,8/18/11 0:00,2066,0,1080,2011,August,18
D,8/19/11 0:00,2066,0,1080,2011,August,19
D,8/20/11 0:00,2066,0,1080,2011,August,20
D,8/21/11 0:00,2066,0,1080,2011,August,21
D,8/22/11 0:00,2066,0,1080,2011,August,22
D,8/23/11 0:00,2066,180,1080,2011,August,23
D,8/24/11 0:00,2066,0,1080,2011,August,24
D,8/25/11 0:00,2066,360,1080,2011,August,25
D,8/26/11 0:00,2066,120,1080,2011,August,26
D,8/27/11 0:00,2066,210,1080,2011,August,27
D,8/28/11 0:00,2066,0,1080,2011,August,28
D,8/29/11 0:00,2066,0,1080,2011,August,29
D,8/30/11 0:00,2066,0,1080,2011,August,30
D,8/31/11 0:00,2066,0,1080,2011,August,31
D,9/1/11 0:00,2066,0,1080,2011,September,1
D,9/2/11 0:00,2066,0,1080,2011,September,2
D,9/3/11 0:00,2066,60,1080,2011,September,3
D,9/4/11 0:00,2066,0,1080,2011,September,4
D,9/5/11 0:00,2066,0,1080,2011,September,5
D,9/6/11 0:00,2066,0,1080,2011,September,6
D,9/7/11 0:00,2066,120,1080,2011,September,7
D,9/8/11 0:00,2066,0,1080,2011,September,8
D,9/9/11 0:00,2066,180,1080,2011,September,9
D,9/10/11 0:00,2066,450,1080,2011,September,10
D,9/11/11 0:00,2066,75,1080,2011,September,11
D,9/12/11 0:00,2066,120,1080,2011,September,12
D,9/13/11 0:00,2066,0,1080,2011,September,13
D,9/14/11 0:00,2066,0,1080,2011,September,14
D,9/15/11 0:00,2066,150,1080,2011,September,15
D,9/16/11 0:00,2066,0,1080,2011,September,16
D,9/17/11 0:00,2066,120,1080,2011,September,17
D,9/18/11 0:00,2066,660,1080,2011,September,18
D,9/19/11 0:00,2066,960,1080,2011,September,19
D,9/20/11 0:00,2066,960,1080,2011,September,20
D,9/21/11 0:00,2066,60,1080,2011,September,21
D,9/22/11 0:00,2066,225,1080,2011,September,22
D,9/23/11 0:00,2066,165,1080,2011,September,23
D,9/24/11 0:00,2066,120,1080,2011,September,24
D,9/25/11 0:00,2066,120,1080,2011,September,25
D,9/26/11 0:00,2066,120,1080,2011,September,26
D,9/27/11 0:00,2066,240,1080,2011,September,27
D,9/28/11 0:00,2066,240,1080,2011,September,28
D,9/29/11 0:00,2066,240,1080,2011,September,29
D,9/30/11 0:00,2066,300,1080,2011,September,30
D,10/1/11 0:00,2066,0,1080,2011,October,1
D,10/2/11 0:00,2066,0,1080,2011,October,2
D,10/3/11 0:00,2066,0,1080,2011,October,3
D,10/4/11 0:00,2066,210,1080,2011,October,4
D,10/5/11 0:00,2066,0,1080,2011,October,5
D,10/6/11 0:00,2066,270,1080,2011,October,6
D,10/7/11 0:00,2066,0,1080,2011,October,7
D,10/8/11 0:00,2066,60,1080,2011,October,8
D,10/9/11 0:00,2066,0,1080,2011,October,9
D,10/10/11 0:00,2066,270,1080,2011,October,10
D,10/11/11 0:00,2066,90,1080,2011,October,11
D,10/12/11 0:00,2066,90,1080,2011,October,12
D,10/13/11 0:00,2066,0,1080,2011,October,13
D,10/14/11 0:00,2066,180,1080,2011,October,14
D,10/15/11 0:00,2066,0,1080,2011,October,15
D,10/16/11 0:00,2066,0,1080,2011,October,16
D,10/17/11 0:00,2066,0,1080,2011,October,17
D,10/18/11 0:00,2066,0,1080,2011,October,18
D,10/19/11 0:00,2066,0,1080,2011,October,19
D,10/20/11 0:00,2066,600,1080,2011,October,20
D,10/21/11 0:00,2066,390,1080,2011,October,21
D,10/22/11 0:00,2066,210,1080,2011,October,22
D,10/23/11 0:00,2066,0,1080,2011,October,23
D,10/24/11 0:00,2066,0,1080,2011,October,24
D,10/25/11 0:00,2066,320,1080,2011,October,25
D,10/26/11 0:00,2066,120,1080,2011,October,26
D,10/27/11 0:00,2066,360,1080,2011,October,27
D,10/28/11 0:00,2066,270,1080,2011,October,28
D,10/29/11 0:00,2066,330,1080,2011,October,29
D,10/30/11 0:00,2066,0,1080,2011,October,30
D,10/31/11 0:00,2066,0,1080,2011,October,31
D,11/1/11 0:00,2066,30,1080,2011,November,1
D,11/2/11 0:00,2066,0,1080,2011,November,2
D,11/3/11 0:00,2066,0,1080,2011,November,3
D,11/4/11 0:00,2066,0,1080,2011,November,4
D,11/5/11 0:00,2066,0,1080,2011,November,5
D,11/6/11 0:00,2066,135,1080,2011,November,6
D,11/7/11 0:00,2066,0,1080,2011,November,7
D,11/8/11 0:00,2066,150,1080,2011,November,8
D,11/9/11 0:00,2066,480,1080,2011,November,9
D,11/10/11 0:00,2066,720,1080,2011,November,10
D,11/11/11 0:00,2066,720,1080,2011,November,11
D,11/12/11 0:00,2066,1080,1080,2011,November,12
D,11/13/11 0:00,2066,480,1080,2011,November,13
D,11/14/11 0:00,2066,1019,1080,2011,November,14
D,11/15/11 0:00,2066,1019,1080,2011,November,15
D,11/16/11 0:00,2066,1019,1080,2011,November,16
D,11/17/11 0:00,2066,1019,1080,2011,November,17
D,11/18/11 0:00,2066,1019,1080,2011,November,18
D,11/19/11 0:00,2066,0,1080,2011,November,19
D,11/20/11 0:00,2066,0,1080,2011,November,20
D,11/21/11 0:00,2066,0,1080,2011,November,21
D,11/22/11 0:00,2066,0,1080,2011,November,22
D,11/23/11 0:00,2066,0,1080,2011,November,23
D,11/24/11 0:00,2066,0,1080,2011,November,24
D,11/25/11 0:00,2066,0,1080,2011,November,25
D,11/26/11 0:00,2066,0,1080,2011,November,26
D,11/27/11 0:00,2066,0,1080,2011,November,27
D,11/28/11 0:00,2066,0,1080,2011,November,28
D,11/29/11 0:00,2066,60,1080,2011,November,29
D,11/30/11 0:00,2066,60,1080,2011,November,30
D,12/1/11 0:00,2066,720,1080,2011,December,1
D,12/2/11 0:00,2066,0,1080,2011,December,2
D,12/3/11 0:00,2066,90,1080,2011,December,3
D,12/4/11 0:00,2066,0,1080,2011,December,4
D,12/5/11 0:00,2066,240,1080,2011,December,5
D,12/6/11 0:00,2066,120,1080,2011,December,6
D,12/7/11 0:00,2066,0,1080,2011,December,7
D,12/8/11 0:00,2066,0,1080,2011,December,8
D,12/9/11 0:00,2066,0,1080,2011,December,9
D,12/10/11 0:00,2066,120,1080,2011,December,10
D,12/11/11 0:00,2066,0,1080,2011,December,11
D,12/12/11 0:00,2066,180,1080,2011,December,12
D,12/13/11 0:00,2066,0,1080,2011,December,13
D,12/14/11 0:00,2066,0,1080,2011,December,14
D,12/15/11 0:00,2066,375,1080,2011,December,15
D,12/16/11 0:00,2066,300,1080,2011,December,16
D,12/17/11 0:00,2066,420,1080,2011,December,17
D,12/18/11 0:00,2066,0,1080,2011,December,18
D,12/19/11 0:00,2066,585,1080,2011,December,19
D,12/20/11 0:00,2066,585,1080,2011,December,20
D,12/21/11 0:00,2066,240,1080,2011,December,21
D,12/22/11 0:00,2066,0,1080,2011,December,22
D,12/23/11 0:00,2066,0,1080,2011,December,23
D,12/24/11 0:00,2066,0,1080,2011,December,24
D,12/25/11 0:00,2066,0,1080,2011,December,25
D,12/26/11 0:00,2066,0,1080,2011,December,26
D,12/27/11 0:00,2066,0,1080,2011,December,27
D,12/28/11 0:00,2066,0,1080,2011,December,28
D,12/29/11 0:00,2066,0,1080,2011,December,29
D,12/30/11 0:00,2066,0,1080,2011,December,30
D,12/31/11 0:00,2066,180,1080,2011,December,31
D,1/1/12 0:00,2066,0,1080,2012,January,1
D,1/2/12 0:00,2066,0,1080,2012,January,2
D,1/3/12 0:00,2066,0,1080,2012,January,3
D,1/4/12 0:00,2066,0,1080,2012,January,4
D,1/5/12 0:00,2066,0,1080,2012,January,5
